iso,period,exports,imports,net,exports_sa,exports_sa3m,imports_sa,imports_sa3m,net_sa,net_sa3m,exports_12m,imports_12m,net_12m
CAN,201809,310126303.42801076,674583424.385165,-364457120.9571542,299868693.43659186,309941598.72609025,715017335.245664,762199846.7179209,-415148641.80907214,-452258247.99183065,3678494107.9374986,8733347848.26136,-5054853740.323862
CAN,201810,320165252.63645494,760474120.3324072,-440308867.6959523,317463816.84846437,311769751.6733796,742746204.385045,765189630.7673687,-425282387.5365807,-453419879.0939891,3722690619.737865,8806882686.908957,-5084192067.171093
CAN,201811,322384198.67722255,799722245.694559,-477338047.0173364,304611773.825344,307314761.3701334,755328984.9991019,737697508.2099371,-450717211.17375785,-430382746.8398037,3727468156.7314024,8855649127.280098,-5128180970.548696
CAN,201812,343961253.35177374,750657822.6082239,-406696569.2564502,321125893.39677626,314400494.6901949,706572062.297549,734882417.227232,-385446168.90077275,-420481922.5370371,3761415207.486365,8853020023.776325,-5091604816.289961
CAN,201901,292125319.2368259,762498512.717846,-470373193.48102015,323484412.7113543,316407359.97782487,765003482.5261037,742301509.9409183,-441519069.8147494,-425894149.96309346,3802536088.4894485,8917549001.323605,-5115012912.834157
CAN,201902,567458458.2466742,658163731.878204,-90705273.63152981,612657154.3285053,419089153.47887856,722230266.3258972,731268603.7165166,-109573111.99739194,-312179450.23763806,4100052551.1434393,8925054050.840612,-4825001499.697173
CAN,201903,547295225.7858095,812710312.4539642,-265415086.66815472,513234439.15542513,483125335.3984282,721288118.1714715,736173955.6744908,-208053679.01604635,-253048620.2760626,4313641054.736614,8906744113.230793,-4593103058.494177
CAN,201904,305725394.58570313,715998100.3875073,-410272705.8018042,318469716.1289212,481453769.8709505,740184195.8982495,727900860.1318728,-421714479.7693283,-246447090.26092225,4326088743.961816,8934799175.020405,-4608710431.058588
CAN,201905,324539034.6093314,712313979.5455956,-387774944.9362642,325417043.14464587,385707066.14299744,743004731.167698,734825681.7458063,-417587688.02305216,-349118615.6028089,4327116926.727903,8952402350.862602,-4625285424.134698
CAN,201906,342518242.1421964,722464071.4697474,-379945829.327551,334201677.492578,326029478.9220484,717545236.4940943,733578054.5200138,-383343559.0015162,-407548575.5979654,4298624883.531601,8897671934.938791,-4599047051.40719
CAN,201907,396078875.9311561,747108327.0662092,-351029451.1350531,409346447.62618464,356321722.7544695,767773608.6620393,742774525.4412771,-358427161.03585464,-386452802.68680763,4395927913.1726265,8945595849.684052,-4549667936.511425
CAN,201908,319291277.9275583,763154667.1844901,-443863389.2569318,318993590.5568765,354180571.89187974,778201456.070559,754506767.0755643,-459207865.51368254,-400326195.1836845,4391668836.558717,8879849315.723919,-4488180479.165202
CAN,201909,339902848.9540996,680542325.9558806,-340639477.00178105,327893386.01209587,352077808.06505233,713042425.1957414,753005829.9761133,-385149039.18364555,-400928021.911061,4421445382.0848055,8885808217.294636,-4464362835.209828
CAN,201910,352408549.02127856,772067320.5552691,-419658771.53399056,343150653.1349617,330012543.2346447,753085243.9595333,748109708.4086113,-409934590.8245716,-418097165.1739666,4453688678.469629,8897401417.517496,-4443712739.047868
CAN,201911,337093942.7271647,735573648.8889654,-398479706.1618007,322992790.97561216,331345610.0408899,707650031.5992017,724592566.9181589,-384657240.6235895,-393246956.87726897,4468398422.519571,8833252820.711903,-4364854398.192331
CAN,201912,344792858.54089105,795730573.5504092,-450937715.00951815,324814331.87127167,330319258.6606152,727465564.5541792,729400280.0376381,-402651232.6829075,-399081021.37702286,4469230027.708689,8878325571.654089,-4409095543.945399
CAN,202001,273155256.41184956,707854723.6034178,-434699467.1915682,303622950.2526652,317143357.69984967,709327610.843582,714814402.332321,-405704660.5909168,-397671044.6324714,4450259964.883713,8823681782.53966,-4373421817.655948
CAN,202002,278685374.61240804,665270686.9062322,-386585312.2938242,304867200.4574106,311101494.1937825,739058302.445399,725283825.9477202,-434191101.9879885,-414182331.75393766,4161486881.249446,8830788737.567688,-4669301856.318242
CAN,202003,295421469.74711007,726069086.759284,-430647617.01217395,278710573.44892204,295733574.71966594,647109563.2048526,698498492.1646112,-368398989.75593054,-402764917.4449453,3909613125.210747,8744147511.873009,-4834534386.662261
CAN,202004,219820639.48681623,532348636.1175661,-312527996.6307499,226304202.42596832,269960658.77743363,546598213.6330214,644255359.761091,-320294011.20705307,-374294700.98365736,3823708370.1118603,8560498047.603067,-4736789677.491206
CAN,202005,230453336.88790756,560058055.8914407,-329604719.0035332,230035212.88404047,245016662.9196436,591345045.1479268,595017607.3286003,-361309832.26388633,-350000944.40895665,3729622672.390436,8408242123.948912,-4678619451.5584755
CAN,202006,293334731.4000422,704665009.3825784,-411330277.9825362,283758270.87133944,246699228.72711608,711983180.872693,616642146.5512137,-428224910.0013535,-369942917.82409763,3680439161.648282,8390443061.861742,-4710003900.213461
CAN,202007,272650103.3875285,682639695.6642457,-409989592.27671725,279929115.0191199,264574199.59149995,687516352.3053378,663614859.4419858,-407587237.28621787,-399040659.8504859,3557010389.1046543,8325974430.45978,-4768964041.355125
CAN,202008,280513207.4965303,648595491.4221132,-368082283.9255829,285252500.23770094,282979962.0427201,664959874.9059417,688153136.0279908,-379707374.6682408,-405173173.98527074,3518232318.673626,8211415254.697402,-4693182936.023776
CAN,202009,311117577.5989202,707735837.6990738,-396618260.10015357,298680230.0699107,287953948.4422439,732390045.9020483,694955424.3711092,-433709815.83213764,-407001475.9288654,3489447047.3184466,8238608766.440596,-4749161719.122149
CAN,202010,305718283.0626779,737373162.5545609,-431654879.491883,292978265.8685348,292303665.39204884,720311820.3717914,705887247.0599271,-427333554.50325656,-413583581.66787827,3442756781.359846,8203914608.439888,-4761157827.080041
CAN,202011,296581029.4950656,714994424.4626863,-418413394.9676207,287712481.7843619,293123659.2409358,699960593.2049899,717554153.1596098,-412248111.420628,-424430493.918674,3402243868.127747,8183335384.013608,-4781091515.885861
CAN,202012,302814952.3500957,794775392.5986971,-491960440.2486014,288577720.2733548,289756155.9754172,699437942.608959,706570118.7285801,-410860222.33560413,-416813962.7531629,3360265961.9369516,8182380203.061896,-4822114241.124945
CAN,202101,278124990.6767113,739068961.1463437,-460943970.4696324,305051021.5222137,293780407.8599768,748449236.3342724,715949257.3827404,-443398214.8120587,-422168849.52276355,3365235696.2018137,8213594440.604822,-4848358744.403008
CAN,202102,283516710.2522829,656762094.2249777,-373245383.9726948,309707575.9308139,301112105.9087941,730485376.2789248,726124185.074052,-420777800.3481109,-425012079.1652579,3370067031.8416886,8205085847.923567,-4835018816.081879
CAN,202103,348119433.5195174,900008743.8172745,-551889310.297757,329900770.2475486,314886455.9001921,804531754.6054585,761155455.7395519,-474630984.3579099,-446268999.8393598,3422764995.6140957,8379025504.981559,-4956260509.367462
CAN,202104,307697309.46916777,747640071.2489684,-439942761.7798006,313041159.8249679,317549835.3344435,763428720.3722346,766148617.0855393,-450387560.54726666,-448598781.75109583,3510641665.596447,8594316940.11296,-5083675274.516513
CAN,202105,308194955.1476758,721703541.1108631,-413508585.9631873,310202245.39545995,317714725.15599215,768739533.7447764,778900002.9074898,-458537288.3493164,-461185277.7514976,3588383283.8562155,8755962425.332382,-5167579141.476167
CAN,202106,332763435.9745615,783278168.6574328,-450514732.6828713,321848877.2263244,315030760.8155841,801216860.9597497,777795038.3589202,-479367983.7334253,-462764277.5433361,3627811988.430735,8834575584.607237,-5206763596.176502
CAN,202107,352420284.9521657,820178071.6898526,-467757786.7376869,359170291.7960187,330407138.1392677,826348205.0047623,798768199.9030961,-467177913.2087436,-468361061.7638284,3707582169.9953723,8972113960.632845,-5264531790.637471
CAN,202108,326425977.04517543,788102817.1926675,-461676840.14749205,332118535.81024224,337712568.27752846,827456519.950187,818340528.6382331,-495337984.13994473,-480627960.3607046,3753494939.544018,9111621286.403399,-5358126346.859381
CAN,202109,336616845.1942364,826670103.6031919,-490053258.40895545,323856282.65807486,338381703.4214453,843160420.8227776,832321715.2592424,-519304138.1647028,-493940011.8377971,3778994207.1393337,9230555552.307516,-5451561345.168182
CAN,202110,339704616.91791344,842584584.4927586,-502879967.5748452,327830710.43598366,327935176.30143356,840305464.4331048,836974135.0686898,-512474753.9971211,-509038958.76725626,3812980540.9945693,9335766974.245714,-5522786433.251145
CAN,202111,365181654.15324736,866634095.6132618,-501452441.46001446,359652501.6157534,337113164.90327066,845712361.4157678,843059415.5572166,-486059859.8000144,-505946250.653946,3881581165.652751,9487406645.39629,-5605825479.743539
CAN,202112,363883285.80202496,1001447299.0406787,-637564013.2386538,355113947.2373089,347532386.429682,816731461.3577253,834249762.4021993,-461617514.12041634,-486717375.97251725,3942649499.10468,9694078551.838272,-5751429052.733591
CAN,202201,313218591.76087576,843438389.7096726,-530219797.9487968,332030488.93733466,348932312.59679896,868364337.5425408,843602720.1053447,-536333848.60520613,-494670407.5085457,3977743100.188844,9798447980.4016,-5820704880.212755
CAN,202202,326177917.3074839,782698479.6964504,-456520562.38896644,356025655.7749806,347723363.98320806,881328257.9473027,855474685.6158563,-525302602.1723221,-507751321.6326482,4020404307.2440457,9924384365.873072,-5903980058.629027
CAN,202203,384407108.08254254,949513904.9777242,-565106796.8951817,361754805.4442011,349936983.3855055,847927812.0070214,865873469.1656216,-486173006.5628203,-515936485.78011614,4056691981.8070707,9973889527.033522,-5917197545.226452
CAN,202204,367262496.35129845,900109541.0949285,-532847044.74363005,369151867.57111776,362310776.26343316,923488935.8521093,884248335.2688112,-554337068.2809916,-521937559.00537807,4116257168.6892014,10126358996.879482,-6010101828.190282
CAN,202205,376602073.80748934,824266738.9118743,-447664665.10438496,379468113.5242774,370124928.8465321,889757971.6086481,887058239.8225929,-510289858.0843707,-516933310.97606075,4184664287.3490148,10228922194.680494,-6044257907.331479
CAN,202206,408250992.5564212,984077866.0794879,-575826873.5230668,398082011.07343346,382233997.3896095,1003205734.8722497,938817547.4443356,-605123723.7988162,-556583550.0547261,4260151843.9308743,10429721892.10255,-6169570048.171675
CAN,202207,365157493.82891816,877179213.8400685,-512021720.0111503,370009516.8541089,382519880.48393995,895361747.800627,929441818.0938416,-525352230.94651806,-546921937.6099017,4272889052.8076267,10486723034.252764,-6213833981.445138
CAN,202208,364503895.9243539,1002864449.0118643,-638360553.0875103,367840274.6928282,378643934.20679015,1066401341.6914653,988322941.4547806,-698561066.9986371,-609679007.2479904,4310966971.686806,10701484666.071962,-6390517694.385157
CAN,202209,419711934.9282972,823445896.7295402,-403733961.801243,411153747.38566405,383001179.6442004,846256980.5029744,936006689.9983555,-435103233.11731035,-553005510.3541551,4394062061.420866,10698260459.19831,-6304198397.777444
CAN,202210,403878377.8577856,820892602.9622408,-417014225.10445523,393172456.3942656,390722159.4909193,837508041.1477749,916722121.1140715,-444335584.75350934,-525999961.6231522,4458235822.360739,10676568477.667791,-6218332655.307054
CAN,202211,352991623.0814299,913588388.9328281,-560596765.8513982,346954251.81072426,383760151.8635513,885927096.7151012,856564039.4552835,-538972844.904377,-472803887.5917322,4446045791.288921,10723522770.98736,-6277476979.698438
CAN,202212,367190237.5241744,1159615979.2668023,-792425741.7426279,363590182.14365524,367905630.11621505,839497060.2732763,854310732.7120508,-475906878.1296211,-486405102.59583575,4449352743.01107,10881691451.213482,-6432338708.202412
CAN,202301,394921327.5556685,782049342.5345385,-387128014.97887003,404195631.73050684,371580021.89496213,816798205.9154621,847407454.30128,-412602574.1849553,-475827432.4063179,4531055478.805863,10820302404.038347,-6289246925.232485
CAN,202302,327675597.593751,958205011.9372164,-630529414.3434653,355067903.2632481,374284572.37913674,1087599436.5843358,914631567.5910248,-732531533.3210877,-540346995.2118881,4532553159.09213,10995808936.279114,-6463255777.186984
CAN,202303,469052215.84621996,1182056359.1280951,-713004143.2818751,443189200.65325457,400817578.5490031,1064778215.0561448,989725285.851981,-621589014.4028902,-588907707.3029779,4617198266.855807,11228351390.429485,-6611153123.573677
CAN,202304,358567628.950557,730532878.1665672,-371965249.2160102,360644587.7133016,386300563.8766014,745375816.546185,965917822.7288886,-384731228.8328834,-579617258.8522873,4608503399.455067,11058774727.501123,-6450271328.046057
CAN,202305,344406783.86262804,719445232.5423414,-375038448.6797133,350975757.7706676,384936515.3790746,787692567.0542014,865948866.2188438,-436716809.28353375,-481012350.83976924,4576308109.510205,10953953221.131592,-6377645111.621387
CAN,202306,343764151.5531966,738145758.9328382,-394381607.3796416,335382254.0769901,349000866.52031976,730737553.8807682,754601979.1603848,-395355299.80377805,-405601112.640065,4511821268.50698,10708021113.984941,-6196199845.477962
CAN,202307,336012262.9987542,728331525.1130059,-392319262.1142517,343265614.9121375,343207875.5865984,770032302.9933567,762820807.9761089,-426766688.0812192,-419612932.3895105,4482676037.676817,10559173425.25788,-6076497387.581062
CAN,202308,359713629.70315385,717720218.5590572,-358006588.8559034,363846872.0393837,347498247.0095038,775559956.1639606,758776604.3460284,-411713084.12457687,-411278357.33652467,4477885771.455616,10274029194.80507,-5796143423.349455
CAN,202309,328546494.6169651,782337669.9092208,-453791175.2922557,328824357.89668053,345312281.61606723,834537392.1503191,793376550.4358788,-505713034.25363857,-448064268.8198115,4386720331.144284,10232920967.984753,-5846200636.840467
CAN,202310,326515218.41302174,744163345.9835664,-417648127.57054466,317669678.59698856,336780302.8443509,737525642.1967293,782540996.8370031,-419855963.59974074,-445760693.99265224,4309357171.69952,10156191711.006079,-5846834539.306558
CAN,202311,341223133.00030303,774207980.7258177,-432984847.72551465,336028750.60093695,327507595.698202,754568251.0765266,775543761.8078585,-418539500.4755897,-448036166.10965645,4297588681.618393,10016811302.799067,-5719222621.180674
CAN,202312,330040428.6942571,800908254.0088053,-470867825.3145482,330286521.2150176,327994983.47098106,601696576.5054919,697930156.592916,-271410055.29047424,-369935173.12193495,4260438872.7884765,9658103577.54107,-5397664704.752594
CAN,202401,330093919.17880714,713960555.9274322,-383866636.74862504,334822235.47328573,333712502.42974675,747326176.1551286,701197001.2457157,-412503940.68184286,-367484498.815969,4195611464.4116144,9590014790.933964,-5394403326.522349
CAN,202402,310680799.7268163,664691052.3208122,-354010252.5939959,327340187.5186404,330816314.7356479,747230980.6056818,698751244.4221007,-419890793.0870414,-367934929.68645275,4178616666.54468,9296500831.31756,-5117884164.77288
