iso,freq,period,px,pm,tot,px_2021,pm_2021,tot_2021,px_direct,pm_direct,tot_direct,base_period,cov_x,cov_m
THA,m3_sa,202211,99.67771801942573,424.9639279646648,23.455571510933936,110.74433522275422,183.84651782636402,60.237385255970956,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202212,99.83558702123756,414.1064465769116,24.108677333207172,110.91973146983246,179.1493894016923,61.914657839623466,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202301,99.7665669173947,427.6458309498948,23.32925044441363,110.84304847920068,185.0067540076892,59.91297402828539,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202302,102.2178659742871,416.91792224594286,24.517503450952162,113.56650051925246,180.365680897727,62.96458392417138,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202303,105.4632583907517,440.35837922928164,23.949415604475213,117.17220932599197,190.50641546144706,61.505650107465385,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202304,106.7911023867462,437.50962790133866,24.408857674516895,118.64747585032471,189.27399789061013,62.685565462032656,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202305,106.90668755766673,452.36443344386873,23.63286758505345,118.77589374721826,195.7004357416105,60.69270786092773,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202306,105.06841706925158,445.121028244812,23.60446045057773,116.73353114859344,192.5668172497307,60.619754127839855,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202307,106.98154679532792,463.1190797986559,23.100224426477713,118.8590641555582,200.35307600745918,59.32480125792182,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202308,112.32390690870382,457.147030150962,24.570630344379904,124.79455436372157,197.7694672355966,63.10102166329735,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202309,109.77126721871053,461.0948408209564,23.8066570042875,121.95851044991095,199.4773562985398,61.139024856228104,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202310,107.66120569094902,435.9214008268912,24.697389365772928,119.614181488392,188.5869042387955,63.42655762402899,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202311,102.51537260662833,441.60801772727564,23.214110362900808,113.89703752268356,191.04703002018928,59.617277227836134,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202312,103.49014381590226,464.5085751414196,22.279490488285322,114.98003171346433,200.95419498131315,57.2170348193808,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202401,107.12034091473477,499.13609439517757,21.46114899675541,119.01326775082454,215.93464018347183,55.11541253858264,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202402,105.79195919686163,497.4792960048567,21.265600407183342,117.5374038045888,215.2178814311239,54.61321476775351,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202403,101.8185045726888,549.1308817266616,18.541755337550025,113.12280042446285,237.56322311846205,47.617976780881456,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202404,103.84051293565206,563.8162150935945,18.41743996639301,115.36930020817155,243.91634446586826,47.298716476261156,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202405,110.14939793112958,668.0484730467763,16.488234368498738,122.3786227398612,289.00896623649817,42.344230469208995,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202406,112.60504640644184,625.3055449829931,18.008003816678848,125.10690708808661,270.51765916517724,46.24722373917066,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202407,114.55735461152365,603.2398092130786,18.990350580636044,127.27596832481734,260.97165203933776,48.77003587563308,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202408,111.05417884642036,500.6926703689139,22.18010876104794,123.38385603549688,216.60804103863194,56.96180780910688,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202409,113.39885842741606,504.32722535180943,22.485174848197236,125.98885128084478,218.1804104410283,57.7452627512121,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202410,111.32665504990125,520.0537922669954,21.406757667242662,123.68658363217632,224.983986872957,54.97572754012006,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202411,114.27266404341852,520.6165557072308,21.949487159159776,126.95967027611155,225.22744776937418,56.369537342586355,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202412,112.973476091563,514.9790684334755,21.937488922650612,125.51624130405573,222.78857628789513,56.338724092324775,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202501,120.29990218667311,483.83824879590577,24.86366104499903,133.6560764004359,209.31653577837196,63.85356794837905,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202502,129.63550973438817,485.1745094298373,26.719357100341476,144.02816027549756,209.89462452494718,68.6192705513423,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202503,134.02489296112648,480.5410197669228,27.890416727823297,148.90487030800765,207.8900992373747,71.62672530065221,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202504,138.48248537471787,479.5755850815113,28.87604992468093,153.85736238292617,207.47243601134096,74.15797748406249,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202602,163.3287599887103,469.4765399792256,34.78954667169047,181.46216935044063,203.1034198354998,89.34471388882218,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202603,171.11498506479072,471.4719156481524,36.29378111091764,190.11285214172622,203.9666527932819,93.20781095251077,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202604,180.4097526836835,461.25107704035275,39.113134183077534,200.43956187643005,199.54494670564083,100.44832765026564,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202605,183.39274242309386,462.9005867330187,39.618170224715435,203.75373501593668,200.25855224522132,101.74533508383473,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202606,190.76137048560057,455.99135795648897,41.834426718193015,211.94045751019564,197.26950407467558,107.43701035004702,,,,201704,0.9387319831695115,0.9738236527209496
